ID,TransmissionRatio,Transmission,INEvTransmission,FilterUsed,Nodes,EventSkew,EventNodeRatio,WorkloadSize,NumberProjections,MinimalSelectivity,MedianSelectivity,CombigenComputationTime,Efficiency,PlacementComputationTime,centralHopLatency,Depth,CentralTransmission,LowerBound,EventTypes,MaximumParents,exact_costs,TransmissionRatioOperatorPlacement,TransmissionRatioCentral,PushPullTime,MaxPushPullLatency
9459607,0.8000475590326492,210265.0,168222.0,[],50,1.3,0.5,10,10,0.1,0.07969566086621663,0.06,2.94,1.88,5,0.5,210265.0,0.0,5,5,28701.452442916052,0.17061652128090293,0.13650133138142845,0.1352696418762207,13
4139693,0.6000879449464636,227415.0,136469.0,[],50,1.3,0.5,10,10,0.1,1.0,0.05,2.9,1.88,5,0.5,227415.0,0.0,5,5,18053.986373994165,0.13229368115831555,0.07938784325569626,0.026851177215576172,11
1449523,0.8000468099049759,213630.0,170914.0,[],50,1.3,0.5,10,9,0.1,0.07413761171429797,0.04,2.78,1.84,5,0.5,213630.0,0.0,5,5,42544.760054268816,0.2489249567283477,0.19915161753624874,0.013329505920410156,13
9586511,0.6001164983912127,180260.0,108177.0,[],50,1.3,0.5,10,10,0.1,0.06581712785198275,0.04,2.72,1.97,5,0.5,180260.0,0.0,5,5,25469.23719548081,0.2354404096571435,0.1412916742232376,0.09858560562133789,11
6901270,0.6000853242320819,234400.0,140660.0,[],50,1.3,0.5,10,10,0.1,0.0909837089881914,0.12,2.64,2.09,5,0.5,234400.0,0.0,5,5,68214.9500468573,0.48496338722349847,0.29101941146270177,0.05936574935913086,11
6436731,0.6000934433888803,192630.0,115596.0,[],50,1.3,0.5,10,9,0.1,0.548187787111987,0.04,2.74,1.76,5,0.5,192630.0,0.0,5,5,26541.49797710297,0.2296056781990983,0.13778486205213605,0.023069143295288086,11
3280016,0.6000841908325538,213800.0,128298.0,[],50,1.3,0.5,10,9,0.1,0.09045597971245861,0.06,2.82,1.83,5,0.5,213800.0,0.0,5,5,44399.42181338512,0.3460648008027024,0.20766801596531861,0.02869439125061035,11
7749474,0.6001079796998164,185220.0,111152.0,[],50,1.3,0.5,10,10,0.1,0.5483854679714923,0.05,2.64,2.09,5,0.5,185220.0,0.0,5,5,42735.37628633458,0.3844768990781504,0.23072765514703908,0.04657101631164551,11
8034105,0.6000697806271534,229290.0,137590.0,[],50,1.3,0.5,10,8,0.1,0.09331703759196884,0.05,2.74,1.55,5,0.5,229290.0,0.0,5,5,57703.03438430113,0.4193839260433253,0.2516596204993725,0.025348186492919922,11
2704924,0.7978578276948364,182525.0,145629.0,[],50,1.3,0.5,10,9,0.1,0.056203738811675286,0.03,2.86,1.7,5,0.5,182525.0,0.0,5,5,37265.827239284314,0.25589564742794574,0.20416834537342454,0.0647878646850586,13
1468756,0.6001033965775733,193430.0,116078.0,[],50,1.3,0.5,10,10,0.1,0.03781234872033714,0.03,2.64,2.01,5,0.5,193430.0,0.0,5,5,22652.256237559093,0.1951468515787582,0.11710828846383237,0.0663764476776123,11
5727221,0.600102898302178,174930.0,104976.0,[],50,1.3,0.5,10,9,0.1,0.07554439603389076,0.03,2.54,2.04,5,0.5,174930.0,0.0,5,5,34498.15007155943,0.3286289253882738,0.1972111705914333,0.05719113349914551,11
6354327,0.40013274336283183,158200.0,63301.0,[],50,1.3,0.5,10,7,0.1,0.05905052378962052,0.03,2.6,1.45,5,0.5,158200.0,0.0,5,5,26735.216851616096,0.4223506240283107,0.16899631385345193,0.057747840881347656,9
3351037,0.7979879586270776,194330.0,155073.0,[],50,1.3,0.5,10,9,0.1,1.0,0.03,2.78,1.76,5,0.5,194330.0,0.0,5,5,82625.64969204049,0.5328177677096625,0.42518216277487003,0.022455930709838867,13
4078721,0.5941274364527528,219325.0,130307.0,[],50,1.3,0.5,10,10,0.1,0.5491929475267917,0.05,2.78,2.0,5,0.5,219325.0,0.0,5,5,21457.921918807246,0.1646720584374381,0.097836187934833,0.022227764129638672,11
6518297,0.600072138686625,221795.0,133093.0,[],50,1.3,0.5,10,8,0.1,0.05851854905526256,0.05,2.56,1.76,5,0.5,221795.0,0.0,5,5,15421.955267231737,0.11587352653581884,0.0695324748855102,0.09141063690185547,11
2352806,0.7970111448834853,197400.0,157330.0,[],50,1.3,0.5,10,10,0.1,0.07649191052237178,0.05,2.58,2.1,5,0.5,197400.0,0.0,5,5,40583.42901227451,0.25795098844641523,0.2055898126255041,0.06074404716491699,13
4119214,0.6000878464444152,227670.0,136622.0,[],50,1.3,0.5,10,10,0.1,0.06965540039797093,0.04,2.78,1.98,5,0.5,227670.0,0.0,5,5,58472.50844914184,0.4279875016405984,0.2568300981646323,0.024221181869506836,11
3202087,0.5942775393419171,227175.0,135005.0,[],50,1.3,0.5,10,10,0.1,1.0,0.05,2.7,2.05,5,0.5,227175.0,0.0,5,5,54272.95836838914,0.4020070246908569,0.23890374543144774,0.02680063247680664,11
7938183,0.6001007962906965,198420.0,119072.0,[],50,1.3,0.5,10,10,0.1,0.0321798751072973,0.05,2.58,2.05,5,0.5,198420.0,0.0,5,5,48213.06132235816,0.4049067901971762,0.2429848872208354,0.07671380043029785,11
7002658,0.7977825759965065,206095.0,164419.0,[],50,1.3,0.5,10,9,0.1,0.04894199777782568,0.05,2.7,1.94,5,0.5,206095.0,0.0,5,5,27142.79831288779,0.1650831005716358,0.13170042122752998,0.07292389869689941,13
4994732,0.4001502704868764,199640.0,79886.0,[],50,1.3,0.5,10,10,0.1,0.04944126770021165,0.04,2.7,1.93,5,0.5,199640.0,0.0,5,5,24347.179735607082,0.30477404971593375,0.12195541843121159,0.04964780807495117,9
4641142,0.7880155126749906,211440.0,166618.0,[],50,1.3,0.5,10,10,0.1,0.061534332789003415,0.04,2.88,1.91,5,0.5,211440.0,0.0,5,5,25089.474879740126,0.150580818877553,0.11866002118681482,0.02727055549621582,13
2921043,0.40013077593722757,183520.0,73432.0,[],50,1.3,0.5,10,8,0.1,0.5401367318763689,0.03,2.6,1.73,5,0.5,183520.0,0.0,5,5,12464.198215609234,0.16973796458777146,0.06791738347651065,0.01889491081237793,9
9090166,1.0,188725.0,188725.0,[],50,1.3,0.5,10,9,0.1,0.0715598028650293,0.03,2.62,1.76,5,0.5,188725.0,0.0,5,5,19823.4630584961,0.10503888228107618,0.10503888228107618,0.05774092674255371,15
2803892,0.4001407921907265,213080.0,85262.0,[],50,1.3,0.5,10,10,0.1,0.5466799522877798,0.06,2.56,2.11,5,0.5,213080.0,0.0,5,5,30394.874409320528,0.35648793611832386,0.1426453651648232,0.05109548568725586,9
612997,0.7909283230252544,234929.0,185812.0,[],50,1.3,0.5,10,11,0.1,0.06897742552380765,0.06,2.6,2.09,5,0.5,234929.0,0.0,10,5,53711.36435226481,0.2890629472384174,0.22862807210801908,13.541953325271606,13
73657,1.0,267480.0,267480.0,[],50,1.3,0.5,10,10,0.1,0.07848137673768497,0.06,2.7800000000000002,1.8,5,0.5,267480.0,0.0,10,5,91217.38527339895,0.34102506831687956,0.34102506831687956,7.979487657546997,15
524697,0.7966449638475728,264021.0,210331.0,[],50,1.3,0.5,10,9,0.1,0.0763929083782443,0.08,2.62,1.84,5,0.5,264021.0,0.0,10,5,46046.27572663724,0.21892291543632295,0.17440383805317472,13.118492603302002,13
8143717,1.0,269331.0,269331.0,[],50,1.3,0.5,10,10,0.1,0.07224404489570756,0.04,2.62,2.05,5,0.5,269331.0,0.0,10,5,56196.96978593466,0.20865392318721077,0.20865392318721077,5.864265203475952,15
8375106,1.0000063948636455,312751.0,312753.0,[],50,1.3,0.5,10,10,0.1,0.08268117907374477,0.03,2.78,1.91,5,0.5,312751.0,0.0,10,5,85940.62110399018,0.2747875195569353,0.27478927678565435,10.414787769317627,15
6842768,0.8000374230488558,267215.0,213782.0,[],50,1.3,0.5,10,10,0.1,0.0730492989415476,0.03,2.82,1.94,5,0.5,267215.0,0.0,10,5,91538.61972087818,0.428186749683688,0.3425654238006032,4.732019662857056,13
1269398,0.6000801249949922,249610.0,149786.0,[],50,1.3,0.5,10,10,0.1,0.0676878552510799,0.04,2.7,2.05,5,0.5,249610.0,0.0,10,5,28843.739852143,0.19256632697410306,0.1155552255604463,13.128916025161743,11
5018731,0.7915500850595417,249825.0,197749.0,[],50,1.3,0.5,10,10,0.1,0.09067253522475315,0.04,2.74,1.79,5,0.5,249825.0,0.0,10,5,39008.92324618298,0.1972648319141082,0.15614499448086852,2.2499783039093018,13
7861857,0.7958525275328716,262232.0,208698.0,[],50,1.3,0.5,10,10,0.1,0.07711746144019582,0.05,2.74,2.08,5,0.5,262232.0,0.0,10,5,53539.61596645485,0.25654110708514144,0.2041688884897909,12.108961820602417,13
3289137,0.6000649129355252,308105.0,184883.0,[],50,1.3,0.5,10,10,0.1,0.08200186717304962,0.03,2.64,2.18,5,0.5,308105.0,0.0,10,5,30836.559222818832,0.16678958705137212,0.10008457903253382,3.2332863807678223,11
992646,0.7948647013054378,289175.0,229855.0,[],50,1.3,0.5,10,9,0.1,0.06390336371870403,0.03,2.72,1.71,5,0.5,289175.0,0.0,10,5,45901.15983040487,0.19969615553459732,0.15873142502085197,12.763641357421875,13
7969594,0.4001091643469243,274815.0,109956.0,[],50,1.3,0.5,10,10,0.1,0.09286153021942911,0.03,2.64,2.15,5,0.5,274815.0,0.0,10,5,24740.82810315435,0.2250066217682923,0.0900272114082359,7.25653338432312,9
1756593,0.5852219878814788,261253.0,152891.0,[],50,1.3,0.5,10,10,0.1,0.07345737608078225,0.03,2.7800000000000002,1.92,5,0.5,261253.0,0.0,10,5,21268.03541992264,0.139105869017291,0.08140781319227966,6.946057081222534,11
