ID,TransmissionRatio,Transmission,INEvTransmission,FilterUsed,Nodes,EventSkew,EventNodeRatio,WorkloadSize,NumberProjections,MinimalSelectivity,MedianSelectivity,CombigenComputationTime,Efficiency,PlacementComputationTime,centralHopLatency,Depth,CentralTransmission,LowerBound,EventTypes,MaximumParents,exact_costs,TransmissionRatioOperatorPlacement,TransmissionRatioCentral,PushPullTime,MaxPushPullLatency
685908,0.8002622836160168,57190.0,45767.0,[],50,1.3,0.1,10,16,0.1,0.07135496967634536,0.09,2.58,2.62,5,2.5,57190.0,0.0,10,7,19632.713539755427,0.4289709515536397,0.3432892732952514,13.787094593048096,13
5386732,0.6003497114880224,57190.0,34334.0,[],50,1.3,0.1,10,11,0.1,0.08597459510493455,0.04,2.58,2.24,5,0.5,57190.0,0.0,10,7,17631.499854134596,0.5135288592687889,0.3082969025027906,8.979825973510742,11
2967182,0.6004196537856269,57190.0,34338.0,[],50,1.3,0.1,10,10,0.1,0.07925992456492512,0.02,2.58,2.21,5,0.5,57190.0,0.0,10,7,16450.274974523916,0.4790691063697337,0.28764250698590516,5.520586729049683,11
4212194,0.765343591536982,57190.0,43770.0,[],50,1.3,0.1,10,10,0.1,0.06283715842584503,0.04,2.58,2.22,5,0.5,57190.0,0.0,10,7,19128.12177342084,0.4370144339369623,0.3344661964228159,7.544624090194702,13
5268583,0.6003671970624235,57190.0,34335.0,[],50,1.3,0.1,10,10,0.1,0.0690850519287575,0.02,2.58,2.2,5,0.5,57190.0,0.0,10,7,15622.163862198973,0.4549923944138335,0.2731625085189539,5.260104656219482,11
9109495,0.8002254791431792,53220.0,42588.0,[],50,1.3,0.1,10,10,0.1,0.07008523114800044,0.02,2.58,2.17,5,0.5,53220.0,0.0,10,7,21586.782105683953,0.5068747559332195,0.4056140944322426,0.5727710723876953,13
5571725,0.8002797691904179,57190.0,45768.0,"[(<tree.AND object at 0x7fc61ff07f10>, 'D')]",50,1.3,0.1,10,10,0.1,0.0692945826883938,0.02,2.58,2.16,5,1.0,57190.0,0.0,10,7,12876.83497935884,0.2813501787134863,0.22515885608251163,7.416531085968018,13
9662782,0.6004450095359186,47190.0,28335.0,"[(<tree.AND object at 0x7f48bf6aea10>, 'J'), (<tree.AND object at 0x7f48bf6aea10>, 'J')]",50,1.3,0.1,10,13,0.1,0.07592906688013576,0.1,2.58,2.24,5,1.5,47190.0,0.0,10,7,,,,,
1453527,0.8002797691904179,57190.0,45768.0,"[(<tree.AND object at 0x7fc884402320>, 'J'), (<tree.AND object at 0x7fc884402320>, 'J')]",50,1.3,0.1,10,14,0.1,0.08899668884834289,0.07,2.58,2.42,5,1.5,57190.0,0.0,10,7,,,,,
4936959,0.6003846826368247,57190.0,34336.0,[],50,1.3,0.1,10,10,0.1,0.08233821127096488,0.02,2.58,2.2,5,0.5,57190.0,0.0,10,7,18292.669185452418,0.5327548108531109,0.3198578280372866,2.478597640991211,11
2813162,0.8002797691904179,57190.0,45768.0,[],50,1.3,0.1,10,10,0.1,0.07946040217840514,0.03,2.58,2.25,5,0.5,57190.0,0.0,10,7,22204.98322430311,0.48516394040165856,0.38826688624415295,4.709904432296753,13
147464,0.6003497114880224,57190.0,34334.0,[],50,1.3,0.1,10,10,0.1,0.07390200008962176,0.04,2.58,2.17,5,0.5,57190.0,0.0,10,7,22154.011275085515,0.6452499351979237,0.3873756124337387,11.616163730621338,11
6178495,0.6003497114880224,57190.0,34334.0,[],50,1.3,0.1,10,10,0.1,0.0840538849815094,0.04,2.58,2.24,5,0.5,57190.0,0.0,10,7,15194.143842205762,0.4425392859033542,0.2656783326141941,3.795616626739502,11
6423562,0.7884245497464591,57190.0,45090.0,[],50,1.3,0.1,10,10,0.1,0.0783396650455461,0.02,2.58,2.17,5,0.5,57190.0,0.0,10,7,23586.45711128838,0.5230972967684271,0.4124227506782371,11.819664478302002,13
2872905,0.8002273124672146,57190.0,45765.0,[],50,1.3,0.1,10,10,0.1,0.09339189020641814,0.03,2.58,2.23,5,0.5,57190.0,0.0,10,7,35747.27479420617,0.7811050976555484,0.6250616330513405,9.749186515808105,13
5949032,0.6003497114880224,57190.0,34334.0,[],50,1.3,0.1,10,10,0.1,0.08925235942622003,0.04,2.58,2.19,5,0.5,57190.0,0.0,10,7,11353.200629484196,0.3306693257262246,0.19851723429767784,4.251343250274658,11
7658670,0.8002447980416156,57190.0,45766.0,[],50,1.3,0.1,10,10,0.1,0.07229973341641847,0.03,2.58,2.21,5,0.5,57190.0,0.0,10,7,21438.771386403474,0.46844319771016635,0.37486923214554074,6.933695316314697,13
6047225,0.8002797691904179,57190.0,45768.0,[],50,1.3,0.1,10,10,0.1,0.07464103298141954,0.03,2.58,2.17,5,0.5,57190.0,0.0,10,7,42634.052612924665,0.9315253586113587,0.7454808989845194,4.666897773742676,13
