ID,TransmissionRatio,Total Transmissions,Total Savings,Total Transmission INEv,FilterUsed,Nodes,EventSkew,EventNodeRatio,WorkloadSize,NumberProjections,MinimalSelectivity,MedianSelectivity,CombigenComputationTime,Efficiency,PlacementComputationTime,HopCount,Depth,ProcessingLatencyRatio,CentralTransmission,LowerBound,EventTypes
7934549,0.999514701933338,3990326,206998.27935749065,3990668.396027257,"[(<tree.SEQ object at 0x7f894a281c90>, 'G')]",20,1.3,0.5,10,111,0.1,0.0715148209175083,7.61,4.0,0.23,0,4.0,0,3992606.0,0.0,20
184209,0.9995514750645479,3990260,3982794.944720273,3990422.392921864,"[(<tree.AND object at 0x7f06449c0c10>, 'G'), (<tree.AND object at 0x7f06449c1990>, 'S'), (<tree.AND object at 0x7f06449c07f0>, 'G')]",20,1.3,0.5,10,114,0.1,0.07638046640982626,11.16,4.0,0.21,0,3.0,0,3992213.0,0.0,20
272605,0.8807637073029826,11766,11640.663933814507,12016.259258734592,"[(<tree.AND object at 0x7f76aa1de710>, 'O'), (<tree.AND object at 0x7f76aa1de0b0>, 'F')]",20,1.3,0.5,10,80,0.1,0.08444620104395742,3.35,4.0,0.17,0,4.0,0,13643.0,0.0,20
6631090,0.999585778827299,3990518,138519.11541388626,3990948.179717432,"[(<tree.AND object at 0x7fc5c916c070>, 'G')]",20,1.3,0.5,10,104,0.1,0.07269275503810028,2.74,4.0,0.2,0,4.0,0,3992602.0,0.0,20
9375293,0.9995853998712603,3988140,3985757.564060272,3988390.7268293225,"[(<tree.AND object at 0x7f1dc447ab30>, 'I')]",20,1.3,0.5,10,110,0.1,0.07710145557672803,6.54,4.0,0.21,0,3.0,0,3990045.0,0.0,20
5419873,0.9997534799812872,3991328,3988677.6398286913,3991544.7616762086,"[(<tree.SEQ object at 0x7fea9fc99060>, 'O')]",20,1.3,0.5,10,92,0.1,0.07209400884161374,5.92,4.0,0.12,0,3.5,0,3992529.0,0.0,20
7926803,1.0000104030515935,3992496,3883979.764734539,3992528.534048247,"[(<tree.AND object at 0x7fcf5aaf8700>, 'I')]",20,1.3,0.5,10,66,0.1,0.08603124156250898,1.54,4.0,0.12,0,3.5,0,3992487.0,0.0,20
9872880,0.9995298239746888,3990497,1278036.006711053,3990758.7582750055,"[(<tree.AND object at 0x7f4db1b21e40>, 'S'), (<tree.AND object at 0x7f4db1b227a0>, 'F'), (<tree.AND object at 0x7f4db1b22ce0>, 'T'), (<tree.AND object at 0x7f4db1b22620>, 'F')]",20,1.3,0.5,10,108,0.1,0.0713673728162472,10.63,4.0,0.28,0,4.0,0,3992636.0,0.0,20
4402872,0.9994998916081702,3990440,3983899.094674391,3990639.2492308784,[],20,1.3,0.5,10,88,0.1,0.08069048526498504,6.54,4.0,0.27,0,4.0,0,3992636.0,0.0,20
3442517,0.9995090752847507,3988373,3984655.7215123316,3988445.0120525705,[],20,1.3,0.5,10,114,0.1,0.07087745453924499,7.45,4.0,0.2,0,4.0,0,3990404.0,0.0,20
5426068,0.999911295144885,3989698,3988425.624961819,3989777.056007755,"[(<tree.SEQ object at 0x7facbb13e650>, 'T')]",20,1.3,0.5,10,74,0.1,0.07697554061887085,1.83,4.0,0.17,0,4.0,0,3990131.0,0.0,20
5537751,0.9995652767508957,1321669,678876.1911777179,1321969.0593752365,"[(<tree.AND object at 0x7fdccfde8400>, 'C'), (<tree.AND object at 0x7fdccfde8520>, 'C')]",20,1.3,0.5,10,131,0.1,0.07714198052420228,9.3,4.2,0.22,0,3.0,0,1322544.0,0.0,25
2655433,0.9256852040288517,52545,35754.89581561693,52602.987404143525,"[(<tree.SEQ object at 0x7f41a0299300>, 'S')]",20,1.3,0.5,10,122,0.1,0.07477633380441898,12.37,4.2,0.21,0,3.5,0,56826.0,0.0,25
7871792,0.998380196758223,1330343,218523.74062088502,1330444.4453405982,"[(<tree.AND object at 0x7ff91efbe380>, 'P'), (<tree.AND object at 0x7ff91efbf460>, 'S'), (<tree.AND object at 0x7ff91efbf280>, 'S')]",20,1.3,0.5,10,98,0.1,0.08359387953741476,3.3,4.2,0.15,0,3.0,0,1332603.0,0.0,25
6591179,0.9947456186065764,1348073,499824.4213515049,1348327.948740284,[],20,1.3,0.5,10,122,0.1,0.07509335380452081,8.7,4.2,0.22,0,4.5,0,1355450.0,0.0,25
7451403,0.9950749528142739,1346302,1319763.3474700954,1346626.9730439344,"[(<tree.AND object at 0x7fb6b5a57be0>, 'K'), (<tree.SEQ object at 0x7fb6b5a576a0>, 'G'), (<tree.SEQ object at 0x7fb6b5a61fc0>, 'K'), (<tree.SEQ object at 0x7fb6b5a574c0>, 'G')]",20,1.3,0.5,10,164,0.1,0.07603404775023224,8.5,4.2,0.29,0,4.0,0,1353292.0,0.0,25
4410153,0.8690098588177563,50434,23159.188535050784,50552.04150714652,[],20,1.3,0.5,10,208,0.1,0.0741627669983396,18.97,4.2,0.37,0,4.5,0,58172.0,0.0,25
4885585,0.9976684491838913,34495,33081.21193776602,34538.284042297135,[],20,1.3,0.5,10,113,0.1,0.0831003022960429,7.59,4.2,0.13,0,3.5,0,34619.0,0.0,25
7937290,0.995386858203415,1347582,1345256.2458426172,1347606.4887524098,"[(<tree.SEQ object at 0x7fc7418c6da0>, 'C')]",20,1.3,0.5,10,114,0.1,0.08274746339154153,4.1,4.2,0.27,0,3.5,0,1353852.0,0.0,25
4125793,0.995564828673305,1349417,1308002.2307923036,1349468.2139700914,[],20,1.3,0.5,10,206,0.1,0.07456617540049773,23.58,4.2,0.33,0,4.0,0,1355480.0,0.0,25
2669996,0.9952671419064865,1346483,1344829.8458267455,1347008.4835962255,[],20,1.3,0.5,10,55,0.1,0.07204354735386466,1.08,4.2,0.17,0,3.5,0,1353414.0,0.0,25
7152074,0.9954850589834674,1347394,1331691.3050496941,1347456.720318134,"[(<tree.AND object at 0x7f9d0c45b250>, 'K'), (<tree.SEQ object at 0x7f9d0c465510>, 'D')]",20,1.3,0.5,10,119,0.1,0.08216853288338483,6.72,4.2,0.26,0,3.0,0,1353568.0,0.0,25
3374152,0.9956839844658061,1349368,1325092.806274859,1349550.0725449536,[],20,1.3,0.5,10,179,0.1,0.07679912954804055,19.18,4.2,0.37,0,4.0,0,1355400.0,0.0,25
3300065,0.9951847477644477,1348460,1334296.7292143973,1348803.7441875888,"[(<tree.AND object at 0x7f17a54fe1d0>, 'P'), (<tree.AND object at 0x7f17a54fd750>, 'G'), (<tree.SEQ object at 0x7f17a54fea10>, 'K'), (<tree.SEQ object at 0x7f17a54fe770>, 'K')]",20,1.3,0.5,10,85,0.1,0.07797250990348316,3.29,4.2,0.18,0,3.5,0,1355330.0,0.0,25
4545814,0.9988307430928774,1329405,1328556.1488218564,1330820.107820602,[],20,1.3,0.5,10,166,0.1,0.08118331908752632,16.85,4.2,0.4,0,4.0,0,1332378.0,0.0,25
8814886,0.99777011470569,1329118,1328799.4019431595,1329361.0524660614,[],20,1.3,0.5,10,135,0.1,0.07816163282271364,17.06,4.2,0.35,0,4.5,0,1332332.0,0.0,25
4289969,0.9959775571900011,1346330,1346113.7571394923,1346340.5503031854,"[(<tree.AND object at 0x7f133c812c20>, 'U')]",20,1.3,0.5,10,79,0.1,0.08088331074437932,7.18,4.2,0.27,0,4.5,0,1351778.0,0.0,25
1158546,0.9957458765425021,1347310,135149.76492532447,1347775.899260079,"[(<tree.SEQ object at 0x7f804a467940>, 'G'), (<tree.AND object at 0x7f804a4712a0>, 'F'), (<tree.SEQ object at 0x7f804a4723e0>, 'V')]",20,1.3,0.5,10,116,0.1,0.07088395263553644,13.89,4.2,0.29,0,4.0,0,1353534.0,0.0,25
2026621,1.0085510341972794,1345791,1330100.9143229919,1364143.940732488,"[(<tree.SEQ object at 0x7f1f0260bf10>, 'C'), (<tree.SEQ object at 0x7f1f026115d0>, 'Y')]",20,1.3,0.5,10,89,0.1,0.07914204034257254,2.88,4.2,0.16,0,4.5,0,1352578.0,0.0,25
5539439,0.9980244794216455,1329855,1327483.5254387513,1330305.7515758087,"[(<tree.SEQ object at 0x7ff2ac149930>, 'F'), (<tree.AND object at 0x7ff2ac1482b0>, 'G')]",20,1.3,0.5,10,204,0.1,0.07861411434803253,29.98,4.2,0.31,0,4.0,0,1332939.0,0.0,25
460212,0.9953957192902426,1345468,198633.51508226863,1345484.3569303753,[],20,1.3,0.5,10,29,0.1,0.08030352717982545,0.18,4.2,0.09,0,2.5,0,1351708.0,0.0,25
4297683,0.9192119313143561,20948,5947.36873008215,21055.46849868664,"[(<tree.SEQ object at 0x7fd3480c1a20>, 'K')]",20,1.3,0.5,10,116,0.1,0.07051741481921436,5.58,4.2,0.17,0,3.0,0,22906.0,0.0,25
8797237,0.9963965968690702,1346294,1343897.190101262,1346793.409710435,"[(<tree.SEQ object at 0x7f21a3c42b00>, 'K'), (<tree.SEQ object at 0x7f21a3c42f80>, 'F'), (<tree.SEQ object at 0x7f21a3c43580>, 'K')]",20,1.3,0.5,10,64,0.1,0.07601830871936593,1.5,4.2,0.14,0,3.0,0,1351664.0,0.0,25
3423890,0.9981906034503942,1331351,1306283.5677123358,1331533.360900843,"[(<tree.AND object at 0x7fb26532b2b0>, 'K')]",20,1.3,0.5,10,136,0.1,0.0795788963546886,12.95,4.2,0.17,0,3.5,0,1333947.0,0.0,25
7381892,0.9985493794961838,1303289,1299723.1902261598,1303765.9828329873,"[(<tree.SEQ object at 0x7f0e5a703100>, 'P'), (<tree.AND object at 0x7f0e5a702bc0>, 'D'), (<tree.AND object at 0x7f0e5a701960>, 'K')]",20,1.3,0.5,10,129,0.1,0.07970184966600549,13.21,4.2,0.31,0,4.5,0,1305660.0,0.0,25
3696910,0.9999723823589687,1321861,1317601.1073182302,1322041.4873243805,"[(<tree.AND object at 0x7fb1ef55bb20>, 'P'), (<tree.AND object at 0x7fb1ef55b940>, 'P')]",20,1.3,0.5,10,139,0.1,0.07326326123925164,18.09,4.2,0.25,0,3.5,0,1322078.0,0.0,25
699943,0.9990807546295005,1332464,263883.66661992576,1332616.8709972769,"[(<tree.AND object at 0x7f04c2d51900>, 'D'), (<tree.AND object at 0x7f04c2d46bc0>, 'F'), (<tree.AND object at 0x7f04c2d503a0>, 'C')]",20,1.3,0.5,10,103,0.1,0.07854694200115331,10.79,4.2,0.24,0,3.5,0,1333843.0,0.0,25
6043062,0.9946438322824304,1346836,1303000.9283869283,1347183.4029089503,"[(<tree.AND object at 0x7f0f1eb851e0>, 'G'), (<tree.SEQ object at 0x7f0f1eb77640>, 'F'), (<tree.AND object at 0x7f0f1eb84c40>, 'C')]",20,1.3,0.5,10,126,0.1,0.07708127419819558,13.15,4.2,0.28,0,4.0,0,1354438.0,0.0,25
5085287,0.9952245438354659,1346326,103349.95656923954,1346948.8403214456,"[(<tree.AND object at 0x7f0f1b034910>, 'C'), (<tree.AND object at 0x7f0f1b034a30>, 'C'), (<tree.AND object at 0x7f0f1b035a50>, 'P'), (<tree.AND object at 0x7f0f1b035ff0>, 'P')]",20,1.3,0.5,10,63,0.1,0.08373359551850162,1.38,4.2,0.2,0,3.5,0,1353412.0,0.0,25
363955,0.9996904114585189,1303177,1301640.4465540592,1303403.3562924971,"[(<tree.SEQ object at 0x7f83b149a890>, 'Y')]",20,1.3,0.5,10,76,0.1,0.07456065129152346,0.94,4.2,0.15,0,3.0,0,1303807.0,0.0,25
9650411,0.9994548155187146,1319642,237513.93830321843,1319750.100247997,[],20,1.3,0.5,10,176,0.1,0.07646652643105806,27.95,4.2,0.38,0,3.0,0,1320470.0,0.0,25
6320275,0.9947312881178856,1346994,168743.8892246708,1347683.83323045,"[(<tree.AND object at 0x7fc00e7e2cb0>, 'D'), (<tree.AND object at 0x7fc00e7e1990>, 'S'), (<tree.AND object at 0x7fc00e7e1ab0>, 'S')]",20,1.3,0.5,10,121,0.1,0.0807845748414702,4.31,4.2,0.28,0,3.5,0,1354822.0,0.0,25
6548538,0.9955726205974466,1346860,1311794.3321543618,1346912.1895515267,[],20,1.3,0.5,10,105,0.1,0.08445809142586745,14.1,4.2,0.32,0,4.0,0,1352902.0,0.0,25
4817202,0.9985897772652435,1352138,107833.83269981368,1352418.0958640827,"[(<tree.AND object at 0x7fcd3c5d3be0>, 'G')]",20,1.3,0.5,10,177,0.1,0.07948927944233758,32.52,4.2,0.26,0,4.5,0,1354328.0,0.0,25
307514,0.995400279942022,1345700,1338754.1968206766,1345832.9392961706,"[(<tree.SEQ object at 0x7fd8d67e4250>, 'G')]",20,1.3,0.5,10,99,0.1,0.07880126692582834,4.82,4.2,0.17,0,4.0,0,1352052.0,0.0,25
2962324,0.9949481071386133,1346599,1329524.3857774218,1346785.6365773983,[],20,1.3,0.5,10,51,0.1,0.07930207776279852,0.74,4.2,0.16,0,2.0,0,1353624.0,0.0,25
2855567,0.8794783335966707,50120,49924.425248569794,50385.31373175327,"[(<tree.SEQ object at 0x7ff0c2398c70>, 'F'), (<tree.SEQ object at 0x7ff0c238b8b0>, 'K')]",20,1.3,0.5,10,110,0.1,0.08367956550965303,9.88,4.2,0.21,0,3.5,0,57290.0,0.0,25
5681323,0.99633620653735,1350155,1348449.8272497454,1350338.4460648966,"[(<tree.AND object at 0x7ff085ef0dc0>, 'K')]",20,1.3,0.5,10,97,0.1,0.07721744960186114,5.92,4.2,0.19,0,3.5,0,1355304.0,0.0,25
4599846,0.9958203791031389,1347321,1322425.2862594137,1347466.4630127975,"[(<tree.AND object at 0x7fc95b5c4c40>, 'S')]",20,1.3,0.5,10,122,0.1,0.07736125953340214,17.35,4.2,0.3,0,4.0,0,1353122.0,0.0,25
6934199,0.9988789743103481,1319903,1259885.0147193165,1320314.2327275209,"[(<tree.SEQ object at 0x7fa192060eb0>, 'K'), (<tree.SEQ object at 0x7fa192061bd0>, 'B'), (<tree.AND object at 0x7fa192062ad0>, 'P'), (<tree.AND object at 0x7fa192061930>, 'K')]",20,1.3,0.5,10,75,0.1,0.07761692427471874,2.23,4.2,0.22,0,3.5,0,1321796.0,0.0,25
8860802,0.9994153301134461,1320699,1318190.3809386757,1321392.9693547746,"[(<tree.SEQ object at 0x7fce4756de40>, 'S'), (<tree.SEQ object at 0x7fce4756dae0>, 'D')]",20,1.3,0.5,10,111,0.1,0.08034008975875467,11.59,4.2,0.18,0,3.5,0,1322166.0,0.0,25
6749466,0.9961770610351831,1348337,1347907.3519009056,1348365.4991935617,[],20,1.3,0.5,10,124,0.1,0.08276320052967559,18.48,4.2,0.22,0,4.0,0,1353540.0,0.0,25
8191200,0.8690727881047687,49504,48652.08376458923,49848.276980113325,"[(<tree.SEQ object at 0x7f39245e2860>, 'K')]",20,1.3,0.5,10,180,0.1,0.0797312779442064,47.75,4.2,0.44,0,3.5,0,57358.0,0.0,25
9722293,0.9991843462157441,1331977,144462.46406819043,1331992.6682532842,[],20,1.3,0.5,10,31,0.1,0.07788174626566557,0.21,4.2,0.1,0,2.5,0,1333080.0,0.0,25
2771785,0.9984684137490305,1318179,1014626.4531532382,1318251.8864940875,"[(<tree.AND object at 0x7f229db42380>, 'D')]",20,1.3,0.5,10,186,0.1,0.07937085205707291,23.58,4.2,0.32,0,3.5,0,1320274.0,0.0,25
2483246,0.9983313463494233,1303182,1301986.4246850614,1303321.5726591721,"[(<tree.SEQ object at 0x7f1b7ac414b0>, 'B')]",20,1.3,0.5,10,109,0.1,0.07608949674417906,14.94,4.2,0.18,0,3.5,0,1305500.0,0.0,25
9444129,0.9948308468699821,1346701,1321402.6170914946,1346800.010830888,"[(<tree.AND object at 0x7f944a6f7d00>, 'P'), (<tree.AND object at 0x7f944a6f7e20>, 'C')]",20,1.3,0.5,10,109,0.1,0.07809920503420634,4.1,4.2,0.26,0,3.0,0,1353798.0,0.0,25
455198,0.9991802842917632,1351730,165926.8991230399,1351846.9607142468,"[(<tree.AND object at 0x7f9c08245870>, 'F')]",20,1.3,0.5,10,55,0.1,0.07727954709744056,0.68,4.2,0.13,0,2.5,0,1352956.0,0.0,25
7661638,0.9971103019901955,1348289,1328022.4320365044,1348998.5044449514,"[(<tree.SEQ object at 0x7fea076a6980>, 'B')]",20,1.3,0.5,10,45,0.1,0.08308668718247639,1.0,4.2,0.13,0,3.0,0,1352908.0,0.0,25
5396997,0.9953023367933883,1347632,1346313.223597802,1348073.3158370897,[],20,1.3,0.5,10,117,0.1,0.07868010961023306,9.81,4.2,0.28,0,4.5,0,1354436.0,0.0,25
6760093,0.9959647996052582,1345859,828970.8822863868,1346341.2322471896,"[(<tree.AND object at 0x7fbcd2203d60>, 'Y'), (<tree.SEQ object at 0x7fbcd220cfa0>, 'C')]",20,1.3,0.5,10,90,0.1,0.0741700611682462,10.72,4.2,0.31,0,4.0,0,1351796.0,0.0,25
7848370,0.9954393982220374,1345123,138921.16149323605,1345230.830120872,"[(<tree.AND object at 0x7f3ea2203f40>, 'Y')]",20,1.3,0.5,10,56,0.1,0.07356340721281587,0.89,4.2,0.13,0,3.5,0,1351394.0,0.0,25
395466,0.9002689590436839,49934,49668.41825995222,50397.056327265425,"[(<tree.SEQ object at 0x7fe751e9b610>, 'F'), (<tree.AND object at 0x7fe751eac6d0>, 'C')]",20,1.3,0.5,10,95,0.1,0.07279029593217443,9.41,4.2,0.26,0,4.5,0,55980.0,0.0,25
9726444,0.995446102429861,1346958,55129.153347554326,1347071.5109755704,[],20,1.3,0.5,10,96,0.1,0.07459245604425262,4.83,4.2,0.2,0,4.0,0,1353234.0,0.0,25
7724379,0.9945861302647432,1347380,553106.2068893398,1347711.9466429797,"[(<tree.AND object at 0x7f590ce7dd80>, 'F'), (<tree.AND object at 0x7f590ce8ce20>, 'F'), (<tree.SEQ object at 0x7f590ce8cac0>, 'F')]",20,1.3,0.5,10,131,0.1,0.07622025114184833,4.71,4.2,0.38,0,3.5,0,1355048.0,0.0,25
5113629,0.9950751739564662,1348017,1345651.8596562687,1348573.6393541528,[],20,1.3,0.5,10,106,0.1,0.0753696120010564,4.44,4.2,0.21,0,3.0,0,1355248.0,0.0,25
1822161,0.9945817231308827,1347647,1329223.6060877582,1347701.9964381638,[],20,1.3,0.5,10,137,0.1,0.07967832662777427,9.27,4.2,0.22,0,4.0,0,1355044.0,0.0,25
8858110,0.998421168585725,1330558,306294.93464714685,1330733.6734954605,"[(<tree.SEQ object at 0x7fa06a40b940>, 'Y'), (<tree.AND object at 0x7fa06a418b20>, 'P'), (<tree.AND object at 0x7fa06a418f40>, 'C'), (<tree.SEQ object at 0x7fa06a419060>, 'C'), (<tree.AND object at 0x7fa06a418880>, 'P')]",20,1.3,0.5,10,135,0.1,0.07458148920102273,9.77,4.2,0.26,0,3.5,0,1332838.0,0.0,25
8137981,0.9963853289605777,1350319,1350139.5913399297,1350456.8339186928,"[(<tree.AND object at 0x7f2f26bc1ea0>, 'F'), (<tree.AND object at 0x7f2f26bc1360>, 'P')]",20,1.3,0.5,10,69,0.1,0.07821521838378709,3.3,4.2,0.22,0,3.0,0,1355356.0,0.0,25
3464426,0.995451317285896,1348720,189251.7114172537,1349186.9337860737,"[(<tree.AND object at 0x7f663401d930>, 'F'), (<tree.AND object at 0x7f663402c070>, 'B')]",20,1.3,0.5,10,105,0.1,0.07603640200789658,13.22,4.2,0.24,0,3.5,0,1355352.0,0.0,25
